label,host,in_docker,cpu_model,cpu_threads,gpu_name,gl_max_texture,gl_renderer,os,python,numpy,metadrive,timestamp,dataset,scenario_id,step_hz,sim_dt_s,physics_hz,physics_dt_s,decision_repeat,physics_ticks_per_sim_second,row,render,policy,sensors,camera_read_mode,camera_rig,camera_count,camera_size,camera_mb_per_step,camera_hz,stack_size,norm_pixel,observation_kind,force_fps,max_lateral_m,status,skip_reason,steps,measured_steps,warmup_steps,sim_seconds,wall_seconds,realtime_factor,reset_seconds,step_ms_mean,step_ms_median,step_ms_p95,step_ms_p99,step_ms_max,policy_ms_median,sensor_ms_median,rig_ms_median,arrive_dest,ended_by
keith-82y7,keith-82y7,yes,13th Gen Intel(R) Core(TM) i7-13700H,20,NVIDIA GeForce RTX 4050 Laptop GPU,32768,,Linux 7.0.0-29-generic,3.10.21,2.2.6,MetaDrive v0.4.3,2026-08-22-02:19:44,scenarionet-10hz,mosque-b1fe3e0cc9bc58ec-t,10.0,0.1,50.0,0.02,5,50.0,6,none,idm,"imu,gps",none,,0,,,,,,lidarstate161,UnlimitedFPS,20.0,ok,,60,40,20,4.0,0.05589583198889159,71.56168640257357,0.7085550540068652,1.201219348149607,1.2038955028401688,1.289630243263673,1.3062509564042557,1.312816995778121,0.1581679971423,0.03744900459423661,0.00021100277081131935,no,ran out of budget
keith-82y7,keith-82y7,yes,13th Gen Intel(R) Core(TM) i7-13700H,20,NVIDIA GeForce RTX 4050 Laptop GPU,32768,,Linux 7.0.0-29-generic,3.10.21,2.2.6,MetaDrive v0.4.3,2026-08-22-02:19:44,scenarionet-100hz,mosque-b1fe3e0cc9bc58ec-t,100.0,0.01,100.0,0.01,1,100.0,6,none,idm,"imu,gps",none,,0,,,,,,lidarstate161,UnlimitedFPS,20.0,ok,,60,40,20,0.4,0.051395300004514866,7.7828128246135675,0.7321956450032303,1.0802715481986525,1.0700834900490008,1.1668493003526235,1.2743160776153672,1.2911749945487827,0.1633629944990389,0.03788349567912519,0.00020049628801643848,no,ran out of budget
