step,x,y,z,projected_x,projected_y,latitude,longitude,speed_mps,vx,vy,vz,wx,wy,wz,ax,ay,az,roll,pitch,heading,steering,throttle
0,0.0,0.0,0.0,-55.72512159896352,75.46943183454988,3.1865768283556304,101.61105327206371,13.888888839190342,1.1247551441192627,-13.843271255493164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4897251758390313,-1.3697595591111167e-08,-8.313225412900067
1,0.08569266647100449,-1.067089557647705,0.014484411105513573,-55.639428932492514,74.40234227690217,3.186567178223188,101.61105404304281,12.241829067852798,0.9811325669288635,-12.202448844909668,0.8276307582855225,0.0847402885556221,0.009284132160246372,-0.00166329403873533,-1.4362257719039917,16.40822410583496,8.276307582855225,-0.00391510973755926,-0.001988283170451021,-1.4905512884091738,0.0042666052654125874,-1.6356528419525516
